cutoff_season,pitcher_id,pitcher_trackman_id,pitcher_hand,rate_cost,count_cost,season_cost,assignment_cost,margin,mutual_nearest,main_history_n,trackman_history_n,high_confidence
2022,23737,69213,1,0.17676899999999998,0.1267605633802817,0.15340721795964762,0.2494756107929189,0.03256708330634539,True,568.0,640.0,False
2022,23885,68114,1,0.01724099999999998,0.4,0.49333333333333335,0.24990766666666664,0.1293641538461539,True,30.0,10.0,False
2022,23650,64995,1,0.11014177391742196,0.25084873632591476,0.3023186427441747,0.2535806093267703,0.052746574395237056,False,2651.0,1986.0,False
2022,22595,50298,1,0.07317166887340304,0.22849462365591397,0.42665747713824637,0.2567759794201764,0.006049827922786577,False,1116.0,861.0,False
2022,23500,51058,1,0.054791301369862974,0.3696027633851468,0.41876892028254287,0.256800837976525,0.029562974509667772,False,1158.0,730.0,False
2022,21654,78517,2,0.05281155825977296,0.16531961792799413,0.5194973279842457,0.2594335657434581,0.04803535291983502,True,1361.0,1586.0,False
2022,21875,65937,1,0.0681670413943355,0.25183374083129584,0.4396044504020819,0.25980366015975853,0.020552160949944498,True,1227.0,918.0,False
2022,23414,77637,2,0.1338124578313253,0.3414141414141414,0.23316588760013834,0.26663263970349493,0.04720822747908737,False,1980.0,2656.0,False
2022,22311,63936,1,0.07567889552238803,0.0014903129657228018,0.5544651529626345,0.2699652460041685,0.07983590942638324,False,1342.0,1340.0,False
2022,22548,68617,2,0.14705199425287355,0.05241935483870968,0.3320967741935484,0.27114876844642194,0.013208021824690858,False,248.0,261.0,False
2022,23591,68301,1,0.012403167441860504,0.06,0.7200000000000001,0.2734031674418605,0.11555825669607053,False,46.0,43.0,False
2022,23870,51462,1,0.012511214102564127,0.9144736842105263,0.3607305936073059,0.2759379744967001,0.006408633699919175,False,912.0,78.0,False
2022,22414,50814,2,0.1930884306220095,0.08733624454148471,0.2061861861861862,0.2783540324683974,0.011969887850636851,False,458.0,418.0,False
2022,23175,60757,2,0.01481850421245421,0.8322147651006712,0.40683874796024333,0.28204428076364,0.023013899436879065,False,298.0,546.0,False
2022,24107,50590,1,0.0666663333333333,0.2,0.5333333333333333,0.28333299999999995,0.07295482491312488,False,25.0,15.0,False
2022,22249,79229,2,0.202734287041346,0.052760504993404934,0.20920742585706975,0.2838709618403311,0.10137553743143518,False,5307.0,5587.0,False
2022,22933,66047,2,0.04536028620071683,0.03793103448275862,0.6716038149159168,0.2861112765937015,0.11044319816201881,True,580.0,558.0,False
2022,23110,61214,2,0.12555326624405708,0.006379585326953748,0.4572166612851147,0.2865360354928903,0.0021213844764361722,False,1254.0,1262.0,False
2022,23879,50395,1,0.1996301871345029,0.22142857142857142,0.16590745624550465,0.29091208253471523,0.02205351234463221,False,140.0,171.0,False
2022,23190,67989,1,0.05408865136612022,0.6131078224101479,0.4207650273224044,0.29332258429048397,0.048381551183976856,False,473.0,183.0,False
2022,23654,64051,2,0.13647220126782886,0.16743755781683625,0.3827441078039811,0.29554827267174766,0.04003569489565201,False,1081.0,1262.0,False
2022,23759,72447,2,0.0629392721855011,0.4488836662749706,0.475092600745502,0.2965542323876724,0.029483024969005484,False,1702.0,938.0,False
2022,21549,75258,2,0.11685083427647538,0.5368775739423437,0.2907433229185495,0.29914263338931923,0.026604019009723534,False,2671.0,1237.0,False
2022,22926,62263,1,0.22792777820773935,0.09843400447427293,0.16456370437981782,0.3002901754118165,0.033334588946838106,False,447.0,491.0,False
2022,22734,464400,1,0.05654974352517985,0.4464099895941727,0.5155459146782357,0.30395231210168827,0.0027770428803783886,True,961.0,1390.0,False
2022,23496,61457,2,0.14533305916030534,0.4226531511679154,0.27742211929912547,0.30582877359018656,0.030055704593454136,False,2269.0,1310.0,False
2022,23558,68097,2,0.15125372758620687,0.30337078651685395,0.33498127340823974,0.31400279125661884,0.0954888892577768,False,89.0,116.0,False
2022,23747,67122,2,0.10676636654804272,0.23013698630136986,0.49351423785594645,0.3140168977428295,0.06390761419837065,False,730.0,562.0,False
2022,23640,50711,1,0.046573426470588236,0.24778761061946902,0.6657004830917875,0.3167367371456342,0.02626489119413805,False,904.0,680.0,False
2022,22478,62595,2,0.05661354516129033,0.5377446411929171,0.52829062045033,0.3221769584978434,0.02466064562773118,False,2146.0,992.0,False
2022,22136,68269,2,0.11501702564102567,0.06474820143884892,0.5690849434925264,0.32390898607923724,0.016884274851394543,False,834.0,780.0,False
2022,22201,65058,2,0.0949845,0.4214689265536723,0.5383324714057053,0.3466212039750477,0.0886746557796434,False,1770.0,1024.0,False
2022,22579,62160,1,0.15214647575757578,0.0896551724137931,0.541540404040404,0.3551338930337862,0.0073564061999302766,False,145.0,132.0,False
2022,23754,65801,2,0.16674975338753384,0.12844036697247707,0.5880829205650339,0.39184483063116726,0.03587693112951679,False,327.0,369.0,False
2022,23204,67956,2,0.2264878718535469,0.30135891286970423,0.35505041611453075,0.3959593544240883,0.06602138711765346,False,1251.0,874.0,False
2023,23534,548384,2,0.013695643933386181,0.006304176516942475,0.0006895193065405832,0.014882602168216756,0.18803423644882097,True,2538.0,2522.0,True
2023,24307,52873,1,0.0223312447368421,0.03225806451612903,0.008276740237691002,0.030066813497453306,0.019041808149405773,True,1178.0,1216.0,True
2023,22703,68815,1,0.013260377510040139,0.1510398908966928,0.03716331401295602,0.04892352104907867,0.027055111255770384,True,2933.0,2490.0,True
2023,23672,67603,2,0.022003018464880494,0.026607929515418502,0.07310216223259702,0.05157996467360222,0.06418180026847148,True,5675.0,5524.0,True
2023,23596,68391,2,0.015138024427480912,0.11784511784511785,0.09479665071770335,0.06599361985544476,0.24947098539426216,True,297.0,262.0,True
2023,24097,51299,2,0.021982469418604655,0.19444444444444445,0.05277777777777778,0.06962135830749354,0.1761634059211566,True,180.0,215.0,True
2023,23306,68900,2,0.023962084304172904,0.03436285538965023,0.11871774401970783,0.07066772301951818,0.10182635877799434,True,4889.0,4721.0,True
2023,24152,69991,1,0.012263978057553956,0.2760416666666667,0.068359375,0.07759600930755395,0.04124285380134862,True,768.0,556.0,True
2023,23312,79440,1,0.0186560935214211,0.13861386138613863,0.11143122010655496,0.07844909976663614,0.10043210195522789,True,2222.0,1914.0,True
2023,22123,76355,2,0.021783510028653294,0.07610853739245532,0.15666765760409346,0.0880334707989543,0.09619896923356797,True,1511.0,1396.0,True
2023,24086,68092,2,0.01880228538860102,0.17256162915326903,0.14928571428571427,0.09693652976159137,0.1131400322222127,True,933.0,772.0,True
2023,22624,61145,2,0.0076542113481416554,0.1133692458374143,0.21126356285380413,0.09860184522258524,0.06481804711860233,True,4084.0,4547.0,True
2023,24063,51359,1,0.02210778097885667,0.24258600237247924,0.12107434004162604,0.10087170034929765,0.017930310663105783,True,1686.0,1277.0,True
2023,23491,61557,2,0.023809492857142837,0.3176470588235294,0.08529411764705883,0.10130949285714283,0.1326041288479949,True,85.0,112.0,True
2023,23428,66068,2,0.020273322549019614,0.14285714285714285,0.1761201460338533,0.10334394508943968,0.09823243750098774,True,476.0,408.0,True
2023,22923,64198,1,0.02310206353790612,0.07357859531772576,0.21403083071652867,0.10904964358635003,0.012903573772037324,True,299.0,277.0,True
2023,22028,69399,2,0.022069384615384616,0.04103273397879207,0.2781363635114604,0.12557202194121456,0.059068002713418916,True,2169.0,2080.0,True
2023,23157,64496,1,0.01923040000000002,0.37735849056603776,0.14875,0.1278966735849057,0.14693570754716984,True,53.0,33.0,True
2023,22007,68207,2,0.020263380165289238,0.020242914979757085,0.31346153846153846,0.13301135587379126,0.06934776705591061,True,494.0,484.0,True
2023,21943,69104,2,0.023077460793237983,0.18624338624338624,0.2508487119154339,0.13881101790014777,0.10145051406179068,True,1890.0,1538.0,True
2023,22205,50812,2,0.016045155565862702,0.09182813816343724,0.31928459528893055,0.14156898464150397,0.17439141155551607,True,1187.0,1078.0,True
2023,22795,69969,1,0.019974708823529405,0.05116279069767442,0.3983844033051801,0.1670836685849936,0.0450926200151458,True,1075.0,1020.0,True
2023,23634,51516,2,0.01042343693913816,0.22352535357019662,0.35323235424704447,0.16758356396113322,0.044254764716553846,True,2899.0,2251.0,True
2023,23515,64047,2,0.016157438376394585,0.2783898305084746,0.3793605849459176,0.19069211768373692,0.1047480620005016,True,2360.0,1703.0,True
2023,23122,68201,2,0.0200894121673004,0.4319654427645788,0.33080508065295083,0.20066600681052,0.0806958138201716,True,463.0,263.0,True
2023,22763,68362,2,0.001976395454545428,0.04,0.06,0.028976395454545424,0.11204545454545459,True,24.0,22.0,False
2023,24310,52206,1,0.026466812915479587,0.04533091568449683,0.008159564823209429,0.036122297956277416,0.08901115893163589,True,1103.0,1053.0,False
2023,24173,52864,2,0.041787603658536565,0.0,0.0007621951219512195,0.04205437195121949,0.06969557885292751,True,328.0,328.0,False
2023,23777,64501,1,0.01503773684210527,0.06,0.06,0.04503773684210527,0.01267220433436532,True,22.0,19.0,False
2023,23984,50604,2,0.042605093410852696,0.0078125,0.00390625,0.0451441559108527,0.08845836223673764,True,128.0,129.0,False
2023,24283,656212,2,0.029910471056439902,0.06590064210882055,0.015799256505576207,0.04532530714971465,0.1614963390369814,True,2959.0,2764.0,False
2023,23444,61208,2,0.011905000000000027,0.2,0.01,0.04540500000000003,0.19268999999999997,True,22.0,12.0,False
2023,23384,63619,2,0.03964890967741934,0.025157232704402517,0.006289308176100629,0.045623752444714935,0.09988136399733362,True,159.0,155.0,False
2023,23514,50008,2,0.014285999999999965,0.12,0.041666666666666664,0.0468693333333333,0.2679166666666667,True,36.0,30.0,False
2023,24178,52295,2,0.04335554032697547,0.013812154696132596,0.006215469613259668,0.047602777896036244,0.03692447825542583,False,362.0,367.0,False
2023,24313,51097,1,0.04862576139410189,0.004037685060565276,0.004037685060565276,0.05064460392438453,0.04505788912182456,True,743.0,746.0,False
2023,24303,543594,2,0.027132636806231708,0.11769759450171821,0.029424398625429553,0.05508581550038978,0.05894423974572992,True,1164.0,1027.0,False
2023,24222,544150,1,0.0214166560509554,0.14702886247877758,0.03395585738539898,0.05535553550766168,5.2396006239553705e-05,True,2945.0,2512.0,False
2023,24241,51901,2,0.03819899615384617,0.07772020725388601,0.020077720207253884,0.05688422931446793,0.07537609780713136,True,386.0,416.0,False
2023,21595,66444,1,0.04348532309941521,0.07065217391304347,0.008152173913043478,0.05693641005593695,0.050168575679705237,True,368.0,342.0,False
2023,21178,69047,2,0.02688107746478873,0.1393939393939394,0.03484848484848485,0.05998713807084934,0.05082320858361478,True,165.0,142.0,False
2023,24224,52440,1,0.05960305033112587,0.006578947368421052,0.001644736842105263,0.06116555033112587,0.017666625049949737,True,152.0,151.0,False
2023,23950,69630,1,0.038606255555555545,0.1,0.025,0.062356255555555545,0.14744494589371981,True,60.0,54.0,False
2023,23107,69709,1,0.05714314285714289,0.02,0.006944444444444444,0.06257369841269846,0.08425141269841267,True,36.0,35.0,False
2023,24265,52714,1,0.045689139534883724,0.08040201005025126,0.020100502512562814,0.0647846169218184,0.031450544486315124,True,199.0,215.0,False
2023,24084,52392,1,0.05163058478260868,0.06,0.015306122448979591,0.06598772763975154,0.05284810119622731,True,49.0,46.0,False
2023,23431,60255,2,0.04834713953488369,0.08,0.02564102564102564,0.06932149850924266,0.08979975790101377,True,39.0,43.0,False
2023,22029,62648,1,0.03385466666666663,0.11627906976744186,0.05232558139534884,0.06961048062015501,0.03638175255240897,False,129.0,144.0,False
2023,23352,477587,1,0.06666648333333336,0.02,0.01,0.07316648333333337,0.13168218484848485,True,16.0,15.0,False
2023,23951,50563,2,0.06243036654676255,0.034722222222222224,0.024462483545414655,0.076200569120991,0.20065162081611587,True,576.0,556.0,False
2023,24223,605138,2,0.0732306781627463,0.013530927835051547,0.005154639175257732,0.07706444104934423,0.07956545328055262,True,1552.0,1573.0,False
2023,21095,60634,2,0.06765951004016063,0.053231939163498096,0.012357414448669201,0.07996939597171956,0.05142492023422021,True,263.0,249.0,False
2023,24286,52629,2,0.073943661971831,0.0273972602739726,0.010273972602739725,0.0816491414238858,0.03855905601033904,True,73.0,71.0,False
2023,24209,571616,2,0.07747101738544473,0.023448275862068966,0.006206896551724138,0.08316067255785853,0.058152021217392824,True,725.0,742.0,False
2023,24205,52639,2,0.026735917695473232,0.2476780185758514,0.06037151702786378,0.08501765144160325,0.1119140906398447,True,323.0,243.0,False
2023,23912,65909,2,0.07380999999999999,0.04,0.02,0.08681,0.21986363636363637,True,22.0,20.0,False
2023,24197,52868,2,0.051983384615384626,0.14698162729658792,0.03674540682414698,0.08689152109832426,0.0024729205133156296,False,381.0,325.0,False
2023,23967,67096,2,0.06122474999999999,0.12,0.025,0.08797474999999998,0.19840300000000005,True,50.0,44.0,False
2023,24012,51705,1,0.07478235000000005,0.06,0.015957446808510637,0.08936745638297877,0.054247348328267414,True,47.0,50.0,False
2023,24248,52204,2,0.04150476325088338,0.2116991643454039,0.05153203342618384,0.09129584960185831,0.04484923849622882,False,359.0,283.0,False
2023,23785,62637,1,0.0488718947368421,0.1875,0.046875,0.0934031447368421,0.06963648026315787,True,64.0,76.0,False
2023,24129,51897,1,0.031763842883548964,0.20964207450693936,0.08775499766191255,0.09392440324125925,0.036395015539783054,True,1369.0,1082.0,False
2023,24240,623381,2,0.07308730000000002,0.09700176366843033,0.024250440917107582,0.09612521887125222,0.05045333615160025,False,567.0,512.0,False
2023,21874,79825,1,0.08124602439024392,0.05592105263157895,0.022009297030642253,0.09733743624570555,0.12773637558516449,True,1216.0,1148.0,False
2023,24306,52731,1,0.04294994528650646,0.22934472934472935,0.05733618233618234,0.09741931850587968,0.006969258702097539,True,1404.0,1082.0,False
2023,22551,63930,1,0.058608333333333346,0.17391304347826086,0.043478260869565216,0.0999126811594203,0.03819951138716356,True,92.0,108.0,False
2023,24076,51297,2,0.06968539240506329,0.046357615894039736,0.06888686131386862,0.10074943624902327,0.12603553291178476,True,604.0,632.0,False
2023,24259,52417,1,0.0444215,0.2459016393442623,0.06147540983606557,0.1028231393442623,0.03931525409836062,True,122.0,152.0,False
2023,22617,64896,1,0.025167153322259085,0.06811145510835913,0.19642340810373599,0.10413206442482055,0.2296584744525368,True,1938.0,1806.0,False
2023,22675,79358,2,0.04986633435818599,0.06871868289191124,0.1264893263606628,0.10444540101820465,0.10100166487957093,True,2794.0,2602.0,False
2023,23614,62611,2,0.045710518104405753,0.04490806223479491,0.15216820866254527,0.10570560047151584,0.030337981765538508,True,2828.0,2701.0,False
2023,24269,476594,1,0.04022856426332295,0.2843482637141419,0.07121288374433819,0.10780531313096259,0.00014069838544436553,False,1987.0,2552.0,False
2023,24300,642098,1,0.10514383673469388,0.014492753623188406,0.004485852311939268,0.10888779808735088,0.018052563501753965,False,1449.0,1470.0,False
2023,24170,674491,2,0.0,0.12,0.26,0.109,0.03433333333333334,True,16.0,10.0,False
2023,22293,65769,2,0.07204352315711096,0.06841686555290374,0.0780013818229197,0.10960653662806841,0.007513610977260693,True,5028.0,5372.0,False
2023,24198,52006,2,0.052053835046728954,0.22988505747126436,0.06609195402298851,0.10966877757546459,0.21312734559921567,True,87.0,107.0,False
2023,23783,61896,1,0.03559677952755906,0.30927835051546393,0.07989690721649484,0.10995244963065184,0.0039629164936856864,False,97.0,127.0,False
2023,21432,76650,2,0.034009213265306135,0.06860706860706861,0.18917147271542348,0.11051028900676464,0.11397801654817584,True,3367.0,3136.0,False
2023,22302,66018,1,0.039555235325131784,0.08629247804505537,0.17001673657902844,0.11200496483455004,0.07732621630795537,True,2619.0,2845.0,False
2023,23947,67049,2,0.059013759036144586,0.23853211009174313,0.05045871559633028,0.11245412600862165,0.0004588959396365083,False,109.0,83.0,False
2023,22539,66103,2,0.0532820857142857,0.17204301075268819,0.09616745283018868,0.11274714581775497,0.07136316950699936,True,186.0,154.0,False
2023,24048,51104,2,0.0020160500000000123,0.0,0.320625,0.1142348,0.03782954545454542,False,32.0,32.0,False
2023,22890,77446,2,0.04066613694267518,0.0872093023255814,0.17921105538538937,0.11647140167639866,0.0534190520334448,True,8428.0,7693.0,False
2023,23727,68397,1,0.049350664285714295,0.10256410256410256,0.14923076923076922,0.1169660489010989,0.10213626406848964,False,78.0,70.0,False
2023,20700,68413,2,0.10311766666666668,0.061522419186652764,0.016312814521005647,0.11805551462701656,0.1681726834670072,True,959.0,900.0,False
2023,22487,61329,2,0.031679440111420584,0.3674008810572687,0.09052863436123348,0.11847459429644261,0.09612080725431651,True,1135.0,718.0,False
2023,23673,79535,2,0.04280137377963737,0.32358490566037734,0.08042452830188679,0.11948769453435434,0.04623684038785683,True,1060.0,717.0,False
2023,24015,64504,1,0.0,0.2,0.26,0.121,0.0005000000000000004,True,18.0,8.0,False
2023,22640,62918,1,0.07373069678714861,0.06183368869936034,0.11066098081023455,0.12173709337563475,0.00024469852378196377,True,469.0,498.0,False
2023,24167,52395,2,0.11020427448979596,0.07109004739336493,0.0035545023696682463,0.12211185742818459,0.14835199373739072,False,211.0,196.0,False
2023,24115,68220,1,0.05798040295267044,0.07315936626281454,0.15540310001109756,0.12334539289597676,0.08096483720486661,True,4292.0,4606.0,False
2023,22743,67391,2,0.05153265950389384,0.09240837696335079,0.16888319217122255,0.12450303330832434,0.034656783043649844,True,3820.0,3467.0,False
2023,22321,74748,1,0.08868428099173552,0.156794425087108,0.037456445993031356,0.1253132008523627,0.13442961944990767,False,287.0,242.0,False
2023,23719,518852,2,0.06296492764711437,0.10731095073737057,0.13275929349224144,0.12552732298000446,0.03653896095439868,True,9561.0,10587.0,False
2023,22597,63235,2,0.028366959459459426,0.22594142259414227,0.181131221719457,0.12565410045039072,0.023326651432925893,False,239.0,185.0,False
2023,22761,76329,2,0.08238174910394265,0.03682393555811277,0.1089322121847594,0.12603161370232535,0.10782706906028267,True,1738.0,1674.0,False
2023,23092,50556,1,0.030895079283887447,0.03805309734513274,0.25761837429271806,0.12676947488810866,0.02825039678595484,True,2260.0,2346.0,False
2023,24267,65703,1,0.07142838809523808,0.16,0.09,0.12692838809523807,0.04923846190476197,True,13.0,21.0,False
2023,23853,73211,1,0.04632697734410046,0.02642498362087792,0.2208383448126526,0.12758414557166056,0.05750049869768356,True,4579.0,4458.0,False
2023,22815,68592,1,0.04087969109947648,0.28187919463087246,0.13108814445236397,0.12904242085243472,0.014851602648114415,True,298.0,382.0,False
2023,21830,67443,1,0.04794917540192929,0.2527693856998993,0.13173513017938712,0.13197187881969968,0.041385987890936116,True,993.0,1244.0,False
2023,23745,69446,1,0.039095230769230785,0.1984264934589699,0.18378754609708167,0.13318484592205485,0.011591397494221362,True,10931.0,8762.0,False
2023,23556,65509,2,0.11462443207343413,0.060851926977687626,0.02797294089722288,0.1335427504341153,0.06660232528408366,True,493.0,463.0,False
2023,23229,51761,1,0.1138275955696203,0.039473684210526314,0.03964759608585728,0.1336253068312493,0.00334398782526385,False,1444.0,1501.0,False
2023,24018,51713,1,0.02685282254196642,0.36818181818181817,0.1473981385055975,0.13366944374619827,0.05591933575864122,True,1980.0,1251.0,False
2023,23884,52140,2,0.10349306721311474,0.12962962962962962,0.032407407407407406,0.13428010425015177,0.07463077352762595,False,108.0,122.0,False
2023,24038,51586,1,0.03686054811183731,0.30524722502522705,0.14965297860034701,0.13502617437574282,0.04462544590082407,False,1982.0,1377.0,False
2023,22651,663399,2,0.024035864440078582,0.47109826589595377,0.11777456647398844,0.1359217025903676,0.04247990519296385,False,692.0,1018.0,False
2023,22110,65042,1,0.08810645962113661,0.11629955947136564,0.08720885355357866,0.13607449228559398,0.014709630878841584,True,1135.0,1003.0,False
2023,21857,69501,2,0.07142833333333333,0.2,0.1,0.13642833333333332,0.005608527131782948,True,22.0,12.0,False
2023,22335,60845,1,0.09272704788877448,0.10092592592592593,0.08244631185807656,0.13672214592799017,0.0029293622257663687,True,1080.0,971.0,False
2023,21279,63730,1,0.04221603681672029,0.22443890274314215,0.17399267399267399,0.1367793081256275,0.02626826132159138,True,802.0,622.0,False
2023,23670,51163,2,0.021276595744680868,0.38,0.16964285714285715,0.13765159574468086,0.05544705029013543,False,28.0,47.0,False
2023,23630,72523,2,0.014703726300578063,0.026706231454005934,0.34342930175004127,0.1389099166311934,0.004836342589143672,False,2696.0,2768.0,False
2023,22278,61643,1,0.05544982214236024,0.11127137852874511,0.19607867483387525,0.14076806511352835,0.009507762179993717,True,4853.0,4313.0,False
2023,23871,50203,1,0.05749926137091603,0.04624664879356569,0.22020060396893876,0.14150647007907946,0.054631071114377316,True,1492.0,1561.0,False
2023,23158,69984,1,0.05484476404494382,0.02197802197802198,0.2390873015873016,0.14182202289720267,0.021746998678366408,True,182.0,178.0,False
2023,24088,51665,2,0.06102730648330059,0.18298555377207062,0.16078173374613003,0.1447487463602567,0.0044441830233013235,False,623.0,509.0,False
2023,23332,74630,2,0.08422552368421052,0.2621359223300971,0.06067961165048544,0.14478377611139498,0.034563879906126777,True,618.0,456.0,False
2023,24157,52149,2,0.1284999119893428,0.06628787878787878,0.019412878787878788,0.1452376013832822,0.022137049417884566,False,528.0,563.0,False
2023,23177,65802,2,0.10038850413223137,0.17475728155339806,0.055825242718446605,0.1461409313166974,0.06849202808312613,True,103.0,121.0,False
2023,24056,64017,2,0.12193810249739853,0.08038277511961722,0.03615240845741638,0.14664886172543684,0.16436876295344893,False,2090.0,1922.0,False
2023,23843,67762,1,0.10238375653377632,0.18940754039497307,0.04533213644524237,0.1466611353488571,0.06265609598224128,True,1114.0,903.0,False
2023,23886,67644,2,0.09588612547169814,0.14516129032258066,0.08462962962962964,0.1472806893904556,0.04605168443227162,False,62.0,53.0,False
2023,23501,66451,1,0.06749288822284907,0.14216575922565033,0.1672193420971425,0.1473445218406965,0.04748244748077779,True,1653.0,1418.0,False
2023,23519,66625,1,0.01346799494949498,0.09174311926605505,0.3445945945945946,0.14783757094751135,0.0942161667505704,False,109.0,99.0,False
2023,23636,68639,2,0.07852903896103894,0.008183306055646482,0.19627868408583227,0.1484540742994272,0.13184620662886942,True,1222.0,1232.0,False
2023,22156,65702,1,0.06459324090909091,0.36046511627906974,0.08866279069767442,0.1496949850951374,0.0050907248344794764,False,172.0,110.0,False
2023,22292,51648,2,0.07485040314136128,0.05002748763056625,0.1934016723227093,0.15004511159889447,0.019946653430693767,True,1819.0,1910.0,False
2023,23307,62869,1,0.09178362478485373,0.03842716711349419,0.1527706978055538,0.15101744408382167,0.02095126427362462,True,5595.0,5810.0,False
2023,22717,67048,1,0.05918135086528675,0.09656652360515021,0.22541367121541733,0.15256111433145536,0.002933700044215698,False,3262.0,2947.0,False
2023,22742,69585,2,0.020851206375838885,0.28019323671497587,0.2565359477124183,0.15266777358243167,0.09886834604237005,False,207.0,149.0,False
2023,23763,66615,2,0.03909090909090908,0.36,0.17307692307692307,0.15366783216783214,0.10046170339094873,True,26.0,44.0,False
2023,22960,50596,2,0.09983759415584412,0.12994350282485875,0.09868251097907518,0.15386799842224924,0.03249293806218728,True,177.0,154.0,False
2023,23590,62242,1,0.0353203263699667,0.24295209718083888,0.23461309871935707,0.1538777254988675,0.004301925803947643,True,4363.0,3303.0,False
2023,22525,75340,1,0.07192424293785307,0.06325088339222615,0.20827892026553496,0.15430949753962422,0.024592955792031856,True,2830.0,3009.0,False
2023,24161,52203,2,0.11932794285714288,0.14619883040935672,0.039473684210526314,0.1550735568922306,0.03899483412356029,False,171.0,196.0,False
2023,23910,64907,1,0.08386499999999997,0.29292929292929293,0.07828282828282829,0.1552033838383838,0.02760308325978228,False,99.0,128.0,False
2023,21558,67962,1,0.050089334291876356,0.044642857142857144,0.2816414733556986,0.15536027853779943,0.07004246768136624,True,1456.0,1391.0,False
2023,23781,518445,2,0.06328104790042746,0.30447708989157046,0.13877341382112374,0.15752330622155636,0.037806414302360924,True,5718.0,3977.0,False
2023,22996,76430,1,0.08582986291192331,0.10970744680851063,0.15853280282416166,0.15777246092165648,0.0005033321309661498,True,3008.0,3338.0,False
2023,23504,51715,2,0.12040794549958711,0.05625817706061927,0.08273561821357567,0.1578041384334315,0.03353715444771263,False,2293.0,2422.0,False
2023,23151,68157,1,0.12675852168674695,0.06752411575562701,0.05979921431689218,0.15781686406100326,0.01556649770334595,True,311.0,332.0,False
2023,24026,60636,2,0.07012972727272727,0.37735849056603776,0.08962264150943396,0.1581014253859348,0.16125592780290043,True,106.0,66.0,False
2023,24051,51393,1,0.12953268674698795,0.09289617486338798,0.04281695769798327,0.15845304817079028,0.00022461977670343303,False,732.0,664.0,False
2023,24021,68260,1,0.017871999999999943,0.5930824008138352,0.14750762970498474,0.15846203051881988,0.02308906481416967,True,1966.0,800.0,False
2023,24146,543208,1,0.09386541414141412,0.27624309392265195,0.07021178637200737,0.1598760034600145,0.015797737579792775,False,1086.0,1386.0,False
2023,23959,69096,2,0.11609917647058822,0.1724137931034483,0.05172413793103448,0.16006469371196755,0.003767364558362518,False,58.0,68.0,False
2023,23874,51865,1,0.029452324324324333,0.06329113924050633,0.3472222222222222,0.16047377298817805,0.02316182147970758,True,79.0,74.0,False
2023,24089,51594,2,0.054047302325581345,0.26180257510729615,0.1963758099899821,0.16204922208816952,0.009796777471275414,True,1165.0,860.0,False
2023,24253,52257,2,0.005602476190476158,0.6648936170212766,0.1622340425531915,0.16211843363728468,0.04044558141554494,False,188.0,63.0,False
2023,23879,50395,1,0.07247815384615383,0.023474178403755867,0.2477182634170052,0.16270067280266903,0.15032500540675198,True,213.0,208.0,False
2023,22540,79847,2,0.038797715937149285,0.03604651162790698,0.3412365620166904,0.16363748938717695,0.01830688365285979,True,3440.0,3564.0,False
2023,24147,605498,2,0.05476644200426437,0.45878693623639194,0.11586314152410575,0.16413658197316017,0.12839414259915705,True,1286.0,1876.0,False
2023,23599,592499,1,0.011918618586387424,0.045,0.41666666666666663,0.16450195191972072,0.10684053667553417,True,200.0,191.0,False
2023,23054,68908,2,0.07866029390581716,0.17011494252873563,0.1727579054275042,0.16464280218475397,0.14824456367195488,True,435.0,361.0,False
2023,23782,68419,2,0.08305832849503439,0.16846652267818574,0.16382237835787922,0.16566613932201996,0.1550441932466317,True,7871.0,6545.0,False
2023,23361,78366,2,0.11608385145888597,0.20063694267515925,0.05573248407643312,0.16568576228691145,0.01304345728308308,False,314.0,377.0,False
2023,22250,64613,1,0.1517306382978723,0.056179775280898875,0.019662921348314606,0.16703962706191725,0.0033708167015602253,True,178.0,188.0,False
2023,22721,68585,1,0.08471172900335946,0.24027777777777778,0.1324851687059696,0.1671232047171155,0.002298902923246776,False,1440.0,1786.0,False
2023,24168,50955,1,0.15714266666666665,0.04,0.011627906976744186,0.16721243410852712,0.05210797342192691,True,43.0,45.0,False
2023,22784,69801,1,0.11689333333333336,0.16883116883116883,0.07562189054726368,0.16868567034955095,0.010370345894182065,False,231.0,192.0,False
2023,22547,61365,1,0.05052781820697954,0.023084025854108958,0.33292810941382456,0.17051526037993447,0.035198966276247995,True,3249.0,3324.0,False
2023,24105,52802,1,0.09393296721311474,0.045714285714285714,0.19930817610062893,0.1705479717054777,0.025167656929086207,False,175.0,183.0,False
2023,23979,65057,2,0.04396685622317599,0.36425648021828105,0.2066682700160063,0.17093922276152035,0.03179263826477319,True,2199.0,1398.0,False
2023,23895,67944,1,0.0077913063106795875,0.25609756097560976,0.3572058823529412,0.17122799928055044,0.02968416577225194,False,82.0,103.0,False
2023,22899,65844,2,0.045864381132844335,0.28579743888242143,0.24117111806044222,0.17314388828636232,0.026999383689822548,True,1718.0,1227.0,False
2023,22782,65048,1,0.05652960256410255,0.11957671957671957,0.2834737513899209,0.1736819234870828,0.0030913465373670623,False,5670.0,4992.0,False
2023,23288,63464,1,0.08001482925502991,0.09594755661501787,0.2265140565538319,0.17368688254112374,0.06472082107073474,True,3356.0,3678.0,False
2023,23484,51306,1,0.11491251171641795,0.1308016877637131,0.11284994400895856,0.1740302452841104,0.0037079925997065277,True,237.0,268.0,False
